X,Y,REF_ID_COD,UNIQUE_ID,DATA_SOURC,LOC_METHOD,ORIG_ID,SLIDE_NAME,DATE,LENGTH_ft,WIDTH_ft,DEPTH_ft,SLOPE,TYPE_MOVE,MOVE_CLASS,CONTR_FACT,TYPE_MTRL,AREA_ft2,VOLUME_ft3,DEEP_SHAL,DAMAGES,LOSSES,COMMENTS,Annual_Cos,Repair_Cos
947164.08759842813015,249473.599081367254257,ODOT2011,LS_75,Oregon Department of Transportation, ,SL004-0259-40LN1, ,11/6/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2; Other Damage:Property Damage", ," Hwy Name:The Dalles-California; Hwy Number:004;Mile Post:259.4;Frequency:5 times or more a yr;",640.02001953125,1168660
947831.367782145738602,248405.774606302380562,ODOT2011,LS_76,Oregon Department of Transportation, ,SL004-0259-64LN1, ,11/6/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2; Other Damage:Fatality", ," Hwy Name:The Dalles-California; Hwy Number:004;Mile Post:259.64;Frequency:2 times a yr;",11394.2001953125,2055860
950852.644685044884682,245304.111548557877541,ODOT2011,LS_77,Oregon Department of Transportation, ,SL004-0260-46LN1, ,11/6/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2; Other Damage:Fatality", ," Hwy Name:The Dalles-California; Hwy Number:004;Mile Post:260.46;Frequency:5 times or more a yr;",3438.47998046875,709650
952315.611876636743546,243302.109908133745193,ODOT2011,LS_78,Oregon Department of Transportation, ,SL004-0260-93LN1, ,11/6/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2; Other Damage:Injury", ," Hwy Name:The Dalles-California; Hwy Number:004;Mile Post:260.93;Frequency:5 times or more a yr;",2852.19995117188,2489990
955003.370734915137291,239306.350065618753433,ODOT2011,LS_79,Oregon Department of Transportation, ,SL004-0261-85LN1, ,11/6/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2;", ," Hwy Name:The Dalles-California; Hwy Number:004;Mile Post:261.85;Frequency:every yr;",522.820007324219,5567940
956174.723425194621086,236603.638123363256454,ODOT2011,LS_80,Oregon Department of Transportation, ,SL004-0262-41LN1, ,11/6/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2;", ," Hwy Name:The Dalles-California; Hwy Number:004;Mile Post:262.41;Frequency:5 times or more a yr;",2852.19995117188,1175350
956827.702755898237228,235359.775918632745743,ODOT2011,LS_81,Oregon Department of Transportation, ,SL004-0262-67LN1, ,11/6/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2;", ," Hwy Name:The Dalles-California; Hwy Number:004;Mile Post:262.67;Frequency:every yr;",4083.919921875,5690540
953347.456364825367928,218429.970800518989563,ODOT2011,LS_82,Oregon Department of Transportation, ,SL004-0266-07LN1, ,11/6/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:1; Other Damage:Property Damage", ," Hwy Name:The Dalles-California; Hwy Number:004;Mile Post:266.07;Frequency:1 to 2 times a yr;",4083.919921875,3106540
955359.359908133745193,215491.594488188624382,ODOT2011,LS_83,Oregon Department of Transportation, ,SL004-0266-75LN1, ,11/6/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2;", ," Hwy Name:The Dalles-California; Hwy Number:004;Mile Post:266.75;Frequency:every yr;long road with berm above road M7",946.950012207031,829791
955838.0501968562603,202877.431430444121361,ODOT2011,LS_84,Oregon Department of Transportation, ,SL004-0269-21LN1, ,11/6/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2; Other Damage:Property Damage", ," Hwy Name:The Dalles-California; Hwy Number:004;Mile Post:269.21;Frequency:4 times a yr;",1169.38000488281,1440710
958620.250984251499176,189064.881889760494232,ODOT2011,LS_85,Oregon Department of Transportation, ,SL004-0271-90LN1, ,11/6/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2;", ," Hwy Name:The Dalles-California; Hwy Number:004;Mile Post:271.9;Frequency:2 times a yr;",571.859985351562,549622
961761.664698168635368,177125.44422572851181,ODOT2011,LS_86,Oregon Department of Transportation, ,SL004-0274-40RS1, ,11/6/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:1; Other Damage:Property Damage", ," Hwy Name:The Dalles-California; Hwy Number:004;Mile Post:274.4;Frequency:5 times or more a yr;",2799.43994140625,250121
962576.351049870252609,174931.268044620752335,ODOT2011,LS_87,Oregon Department of Transportation, ,SL004-0274-86LN1, ,11/6/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:3;", ," Hwy Name:The Dalles-California; Hwy Number:004;Mile Post:274.86;Frequency:5 times or more a yr;",9916.2998046875,116338
1448762.025918632745743,1113715.483267709612846,ODOT2011,LS_88,Oregon Department of Transportation, ,SL005-0080-13LN1, ,11/29/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2; Other Damage:Property Damage", ," Hwy Name:John Day; Hwy Number:005;Mile Post:80.13;Frequency:5 times or more a yr;",2109.330078125,690680
1456629.032808393239975,1114668.312335953116417,ODOT2011,LS_89,Oregon Department of Transportation, ,SL005-0081-72LN1, ,11/29/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2; Other Damage:Property Damage", ," Hwy Name:John Day; Hwy Number:005;Mile Post:81.72;Frequency:5 times or more a yr;",1810.57995605469,1503190
1466818.132874011993408,1116343.149278208613396,ODOT2011,LS_90,Oregon Department of Transportation, ,SL005-0083-62LN1,Gary's Rock,11/29/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2; Other Damage:Property Damage", ," Hwy Name:John Day; Hwy Number:005;Mile Post:83.62;Frequency:5 times or more a yr;",1810.57995605469,343498
1490132.19914698600769,1124940.835301831364632,ODOT2011,LS_91,Oregon Department of Transportation, ,SL005-0091-04LN1,Black Rock,11/29/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2; Other Damage:Property Damage", ," Hwy Name:John Day; Hwy Number:005;Mile Post:91.04;Frequency:5 times or more a yr;",1515.39001464844,308064
1516081.036089241504669,1117268.978674545884132,ODOT2011,LS_92,Oregon Department of Transportation, ,SL005-0099-32LS1, ,11/27/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2; Other Damage:Property Damage", ," Hwy Name:John Day; Hwy Number:005;Mile Post:99.32;Frequency:5 times or more a yr;",1810.57995605469,579352
1516685.145669296383858,1116857.140091866254807,ODOT2011,LS_93,Oregon Department of Transportation, ,SL005-0099-46LS1, ,11/27/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2; Other Damage:Property Damage", ," Hwy Name:John Day; Hwy Number:006;Mile Post:99.46;Frequency:5 times or more a yr;",1810.57995605469,229717
1516858.769685044884682,1116441.811351701617241,ODOT2011,LS_94,Oregon Department of Transportation, ,SL005-0099-56LS1, ,11/27/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2; Other Damage:Property Damage", ," Hwy Name:John Day; Hwy Number:005;Mile Post:99.56;Frequency:5 times or more a yr;",1810.57995605469,246877
1516656.478346452116966,1112548.681102365255356,ODOT2011,LS_95,Oregon Department of Transportation, ,SL005-0100-32LN1, ,11/29/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF no ditch enter rd;Lanes Affected:2; Other Damage:Property Damage", ," Hwy Name:John Day; Hwy Number:005;Mile Post:100.32;Frequency:5 times or more a yr;",1413.08996582031,884451
1536451.347769021987915,1050944.81988188624382,ODOT2011,LS_96,Oregon Department of Transportation, ,SL005-0115-82LN1,Cathedral Rock,11/29/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2; Other Damage:Property Damage", ," Hwy Name:John Day; Hwy Number:005;Mile Post:115.82;Frequency:5 times or more a yr;",4589.1201171875,1293920
1924365.235564306378365,1318695.916010499000549,ODOT2011,LS_97,Oregon Department of Transportation, ,SL006-0259-26LW1, ,9/13/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2;", ," Hwy Name:Old Oregon Trail; Hwy Number:006;Mile Post:259.26;Frequency:5 times or more a yr;",0,0
1975381.309711292386055,755763.312007874250412,ODOT2011,LS_98,Oregon Department of Transportation, ,SL007-0196-63LW1, ,11/30/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;", ," Hwy Name:Central Oregon; Hwy Number:007;Mile Post:196.63;Frequency:5 times or more a yr;",3891.43994140625,136555
2017159.306102365255356,752036.39829395711422,ODOT2011,LS_99,Oregon Department of Transportation, ,SL007-0207-00RE1, ,11/30/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;", ," Hwy Name:Central Oregon; Hwy Number:007;Mile Post:207;Frequency:5 times or more a yr;",1688.2900390625,308706
2018263.18996062874794,751563.471456691622734,ODOT2011,LS_100,Oregon Department of Transportation, ,SL007-0207-23RE1, ,12/6/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;  Other Damage:Property Damage", ," Hwy Name:Central Oregon; Hwy Number:007;Mile Post:207.23;Frequency:5 times or more a yr;",806.440002441406,74015.6015625
2019604.521981626749039,750810.036417320370674,ODOT2011,LS_101,Oregon Department of Transportation, ,SL007-0207-52RE1, ,11/30/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;  Other Damage:Property Damage", ," Hwy Name:Central Oregon; Hwy Number:007;Mile Post:207.52;Frequency:5 times or more a yr;",1569.31994628906,435949
2091216.624343827366829,790557.182086616754532,ODOT2011,LS_102,Oregon Department of Transportation, ,SL007-0226-67RE1, ,11/30/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;  Other Damage:Property Damage", ," Hwy Name:Central Oregon; Hwy Number:007;Mile Post:226.67;Frequency:5 times or more a yr;",2745.19995117188,124559
2091782.941929131746292,790963.071522310376167,ODOT2011,LS_103,Oregon Department of Transportation, ,SL007-0226-80RE1, ,11/30/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;  Other Damage:Property Damage", ," Hwy Name:Central Oregon; Hwy Number:007;Mile Post:226.8;Frequency:5 times or more a yr;",2581.8798828125,230665
1847102.876312330365181,1502665.989501312375069,ODOT2011,LS_104,Oregon Department of Transportation, ,SL008-0021-97LS1, ,10/18/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2; Other Damage:Property Damage", ," Hwy Name:Oregon-Washington; Hwy Number:008;Mile Post:21.97;Frequency:5 times or more a yr;",717.609985351562,53483.3984375
1847102.763451442122459,1502618.83333332836628,ODOT2011,LS_105,Oregon Department of Transportation, ,SL008-0021-97RN1, ,10/18/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2; Other Damage:Property Damage", ," Hwy Name:Oregon-Washington; Hwy Number:008;Mile Post:21.97;Frequency:5 times or more a yr;",717.609985351562,85465.203125
1847485.538385823369026,1504276.088582679629326,ODOT2011,LS_106,Oregon Department of Transportation, ,SL008-0022-31RN1, ,10/18/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF fills lane;Lanes Affected:3; Other Damage:Property Damage", ," Hwy Name:Oregon-Washington; Hwy Number:008;Mile Post:22.31;Frequency:5 times or more a yr;",1762.03002929688,1018030
1847996.846456691622734,1507867.799868762493134,ODOT2011,LS_107,Oregon Department of Transportation, ,SL008-0023-00RN1, ,10/18/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:1;", ," Hwy Name:Oregon-Washington; Hwy Number:008;Mile Post:23;Frequency:5 times or more a yr;",465.450012207031,95239.8984375
1847969.002952754497528,1507897.335301831364632,ODOT2011,LS_108,Oregon Department of Transportation, ,SL008-0023-01LS1, ,10/18/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:1;", ," Hwy Name:Oregon-Washington; Hwy Number:008;Mile Post:23.01;Frequency:5 times or more a yr;",465.450012207031,80717.796875
2017299.462926506996155,1413207.543963253498077,ODOT2011,LS_109,Oregon Department of Transportation, ,SL010-0029-81LW1, ,11/15/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2;", ," Hwy Name:Wallowa Lake; Hwy Number:010;Mile Post:29.81;Frequency:1 to 2 times a yr;",196.850006103516,31097.400390625
2017508.567257210612297,1412588.522309705615044,ODOT2011,LS_110,Oregon Department of Transportation, ,SL010-0029-94LW1, ,11/15/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:1; Other Damage:Property Damage", ," Hwy Name:Wallowa Lake; Hwy Number:010;Mile Post:29.94;Frequency:every yr;",1273.94995117188,63600.69921875
2018353.574475064873695,1411869.578412070870399,ODOT2011,LS_111,Oregon Department of Transportation, ,SL010-0030-15LW1, ,11/15/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2;", ," Hwy Name:Wallowa Lake; Hwy Number:010;Mile Post:30.15;Frequency:every 2 yrs;",287.1669921875,72687.296875
2018664.678805768489838,1411456.782152235507965,ODOT2011,LS_112,Oregon Department of Transportation, ,SL010-0030-25LW1, ,11/15/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2;", ," Hwy Name:Wallowa Lake; Hwy Number:010;Mile Post:30.25;Frequency:every 2 yrs;",287.1669921875,85355.3984375
2018838.023622050881386,1411101.854986876249313,ODOT2011,LS_113,Oregon Department of Transportation, ,SL010-0030-33LW1, ,11/15/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2;", ," Hwy Name:Wallowa Lake; Hwy Number:010;Mile Post:30.33;Frequency:every 2 yrs;",287.1669921875,140729
2020587.788057744503021,1410936.104002624750137,ODOT2011,LS_114,Oregon Department of Transportation, ,SL010-0030-92LW1, ,11/15/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact: ;Lanes Affected:1;", ," Hwy Name:Wallowa Lake; Hwy Number:010;Mile Post:30.92;Frequency: ;",0,0
2230333.733923882246017,1169599.524278208613396,ODOT2011,LS_115,Oregon Department of Transportation, ,SL012-0062-99LW1, ,11/15/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2; Other Damage:Property Damage", ," Hwy Name:Baker-Copperfield; Hwy Number:012;Mile Post:62.99;Frequency:5 times or more a yr;",2346.19995117188,238628
2236110.628280833363533,1174010.81003937125206,ODOT2011,LS_116,Oregon Department of Transportation, ,SL012-0064-52LW1, ,11/15/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2; Other Damage:Property Damage", ," Hwy Name:Baker-Copperfield; Hwy Number:012;Mile Post:64.52;Frequency:5 times or more a yr;",2346.19995117188,245075
2236364.471784770488739,1174244.501640424132347,ODOT2011,LS_117,Oregon Department of Transportation, ,SL012-0064-59LW1, ,11/15/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2; Other Damage:Property Damage", ," Hwy Name:Baker-Copperfield; Hwy Number:012;Mile Post:64.59;Frequency:5 times or more a yr;",2346.19995117188,188647
1214005.413385823369026,890349.008858263492584,ODOT2011,LS_118,Oregon Department of Transportation, ,SL014-0008-64LN1, ,6/26/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2; Other Damage:Injury", ," Hwy Name:Crooked River; Hwy Number:014;Mile Post:8.64;Frequency:5 times or more a yr;northern of 3 segments of one cut",3812.53002929688,130902
1214023.950459316372871,890181.322178483009338,ODOT2011,LS_119,Oregon Department of Transportation, ,SL014-0008-72LN1, ,6/26/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2; Other Damage:Injury", ," Hwy Name:Crooked River; Hwy Number:014;Mile Post:8.72;Frequency:5 times or more a yr;middle of 3 segments of one cut",1771.03002929688,503708
1214236.809055119752884,889676.405183732509613,ODOT2011,LS_120,Oregon Department of Transportation, ,SL014-0008-77LN1, ,6/26/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2; Other Damage:Injury", ," Hwy Name:Crooked River; Hwy Number:014;Mile Post:8.77;Frequency:5 times or more a yr;southern of 3 segments of one cut",1771.03002929688,70268.8984375
1225108.302493438124657,878347.88418635725975,ODOT2011,LS_121,Oregon Department of Transportation, ,SL014-0012-11LN1, ,6/26/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2;", ," Hwy Name:Crooked River; Hwy Number:014;Mile Post:12.11;Frequency:5 times or more a yr;",2683.82006835938,157989
1226774.158464565873146,874917.707349076867104,ODOT2011,LS_122,Oregon Department of Transportation, ,SL014-0012-98RS1, ,6/26/2007,0,0,0,0, ,Fill Failure, , ,0,0, ,"Road Impact:LS leaves 1-way traf;Lanes Affected:1;", ," Hwy Name:Crooked River; Hwy Number:014;Mile Post:12.98;Frequency:every 5 yrs or less;Not on maint. survey but patched C slide",0,0
1228125.720472440123558,869303.218175858259201,ODOT2011,LS_123,Oregon Department of Transportation, ,SL014-0015-76LN1, ,6/25/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2; Other Damage:Property Damage", ," Hwy Name:Crooked River; Hwy Number:014;Mile Post:15.76;Frequency:5 times or more a yr;northern of 3 segments, highest cut of 3",1798.25,1491940
1227909.795603677630424,869878.642388448119164,ODOT2011,LS_124,Oregon Department of Transportation, ,SL014-0015-88LN1, ,6/25/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2; Other Damage:Property Damage", ," Hwy Name:Crooked River; Hwy Number:014;Mile Post:15.88;Frequency:5 times or more a yr;middle of 3 segment feature",1798.25,224518
1228154.22670604288578,870556.747047245502472,ODOT2011,LS_125,Oregon Department of Transportation, ,SL014-0016-03LN1, ,6/25/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2; Other Damage:Property Damage", ," Hwy Name:Crooked River; Hwy Number:014;Mile Post:16.03;Frequency:5 times or more a yr;southern of 3 segment feature",1798.25,348817
1228913.706364825367928,870858.952427819371223,ODOT2011,LS_126,Oregon Department of Transportation, ,SL014-0016-19RS1, ,6/25/2007,0,0,0,0, ,Fill Failure, , ,0,0, ,"Road Impact:LS leaves 1-way traf;Lanes Affected:1;", ," Hwy Name:Crooked River; Hwy Number:014;Mile Post:16.19;Frequency:every 1 to 2 yrs;C slide, not part of maint  survey asphalt patched, confirm fail frequency",0,0
1229147.468503937125206,870752.129265084862709,ODOT2011,LS_127,Oregon Department of Transportation, ,SL014-0016-24LN1, ,6/25/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF fills lane;Lanes Affected:2; Other Damage:Property Damage", ," Hwy Name:Crooked River; Hwy Number:014;Mile Post:16.24;Frequency:5 times or more a yr;",2388.6298828125,75601
1229502.859251961112022,870477.778543308377266,ODOT2011,LS_128,Oregon Department of Transportation, ,SL014-0016-33LN1, ,6/25/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2;", ," Hwy Name:Crooked River; Hwy Number:014;Mile Post:16.33;Frequency:5 times or more a yr;not part of maint. survey but has asphalt  patch",0,73357.296875
1236195.626312330365181,860851.054461941123009,ODOT2011,LS_129,Oregon Department of Transportation, ,SL014-0019-47LN1, ,6/25/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2; Other Damage:Property Damage", ," Hwy Name:Crooked River; Hwy Number:014;Mile Post:19.47;Frequency:5 times or more a yr;site is northern of 3 segment feature",1798.25,110335
1236497.335301831364632,861050.376968502998352,ODOT2011,LS_130,Oregon Department of Transportation, ,SL014-0019-54LN1, ,6/25/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2; Other Damage:Property Damage", ," Hwy Name:Crooked River; Hwy Number:014;Mile Post:19.54;Frequency:5 times or more a yr;site is middle segment of 3 portion feature",1798.25,23314.599609375
1236677.183398947119713,861126.314304456114769,ODOT2011,LS_131,Oregon Department of Transportation, ,SL014-0019-58LN1, ,6/25/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2; Other Damage:Property Damage", ," Hwy Name:Crooked River; Hwy Number:014;Mile Post:19.58;Frequency:5 times or more a yr;site is southern segment of 3 portion feature",1798.25,34915.69921875
757820.076443567872047,877765.001640424132347,ODOT2011,LS_132,Oregon Department of Transportation, ,SL015-0024-00LW1, ,8/22/2007,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2;", ," Hwy Name:McKenzie; Hwy Number:015;Mile Post:24;Frequency: ;located along northern side of Leaburg Reservoir",3324.86010742188,699447
453915.185367450118065,1300668.094816267490387,ODOT2011,LS_133,Oregon Department of Transportation, ,SL009-0081-06LN1, ,8/9/2006,0,0,0,0, ,Fill Failure, , ,0,0, ,"Road Impact:LS leaves 2-way traf;Lanes Affected:1;", ," Hwy Name:Oregon Coast; Hwy Number:009;Mile Post:81.06;Frequency: ;",0,186953
