UNIQUE_ID,Long,Lat,DATE,Northeast,North,Center,West,SouthEast,Northwest,East,South,SouthWest,maxdewpti,maxhumidity,maxpressurei,maxtempi,maxtempm,maxwspdi,mindewpti,mindewptm,minhumidity,minpressurei,mintempi,precipi,MAP_UNIT_L,MAP_UNIT_N,GEO_GENL_U,AGE_NAME,TERRANE_GR,FORMATION,G_ROCK_TYP,GN_LITH_TY,nlcd_2011_,nlcd_2001_,nlcd_2006_
NLS_93,-123.2057142,46.01585886,8/24/10 0:00,,,,,,14.43726,,,,54,87,30.19,89,32,12,43,6,22,29.91,50,0,Tpb,"Pittsburg Bluff Formation, East Fork Member",marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Pittsburg Bluff Formation,tuffaceous sedimentary rocks,sedimentary,52,52,52
NLS_94,-123.2170363,46.00993927,8/24/10 0:00,,,,,,24.08562,,,,54,87,30.19,89,32,12,43,6,22,29.91,50,0,Tpb,"Pittsburg Bluff Formation, East Fork Member",marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Pittsburg Bluff Formation,tuffaceous sedimentary rocks,sedimentary,42,42,42
NLS_95,-123.2192547,46.01999341,8/23/10 0:00,,,,,,4.00504,,,,52,93,30.4,78,26,13,43,6,32,30.25,46,0,Ts1,Scappoose Formation,marine sedimentary rocks,Oligocene/Miocene,Astoria Group,Scappoose Formation,shelf sandstone,sedimentary,52,31,52
NLS_96,-123.203422,46.00418933,8/24/10 0:00,,,,,,6.12503,,,,54,87,30.19,89,32,12,43,6,22,29.91,50,0,Tpb,"Pittsburg Bluff Formation, East Fork Member",marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Pittsburg Bluff Formation,tuffaceous sedimentary rocks,sedimentary,52,52,52
NLS_97,-123.1916246,46.00001319,8/24/10 0:00,,,,,,12.23464,,,,54,87,30.19,89,32,12,43,6,22,29.91,50,0,Tpb,"Pittsburg Bluff Formation, East Fork Member",marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Pittsburg Bluff Formation,tuffaceous sedimentary rocks,sedimentary,52,43,31
NLS_98,-123.1416066,46.03469434,7/29/10 0:00,,,,,,7.97132,,,,59,88,30.12,75,24,10,50,10,53,30,53,0,Tgr2,Grouse Creek Member,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,basalt,volcanic,42,42,42
NLS_99,-123.1288708,46.03538334,7/29/10 0:00,,,,,,19.91504,,,,59,88,30.12,75,24,10,50,10,53,30,53,0,Tgr2,Grouse Creek Member,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,basalt,volcanic,43,43,43
NLS_100,-123.1057173,46.0112418,8/24/10 0:00,,,,,,21.41889,,,,54,87,30.19,89,32,12,43,6,22,29.91,50,0,Tco,Columbia River Basalt Group,volcanic rocks,Miocene,Columbia River Basalt Group,No data,basalt,volcanic,42,42,42
NLS_101,-123.0977618,46.00212099,8/24/10 0:00,,,,,,31.2205,,,,54,87,30.19,89,32,12,43,6,22,29.91,50,0,Tco,Columbia River Basalt Group,volcanic rocks,Miocene,Columbia River Basalt Group,No data,basalt,volcanic,52,42,31
NLS_102,-123.0775086,46.04177229,7/29/10 0:00,,,,,,26.10978,,,,59,88,30.12,75,24,10,50,10,53,30,53,0,Tco,Columbia River Basalt Group,volcanic rocks,Miocene,Columbia River Basalt Group,No data,basalt,volcanic,52,52,52
NLS_103,-122.98865,45.98709717,7/29/10 0:00,,,,,,17.20379,,,,58,100,30.11,82,28,15,47,8,33,29.97,48,0,Tos,Oligocene Sediment,marine sedimentary rocks,Oligocene/Miocene,Astoria Group,Scappoose Formation,shelf sandstone,sedimentary,43,43,43
NLS_104,-123.4053509,46.09680149,8/23/10 0:00,,,,,,36.9808,,,,52,93,30.4,78,26,13,43,6,32,30.25,46,0,Tgr,Grande Ronde Basalt subaerial basalt flows,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,basalt,volcanic,43,43,43
NLS_105,-123.4109475,46.03562467,8/24/10 0:00,,,,,,15.35613,,,,54,87,30.19,89,32,12,43,6,22,29.91,50,0,Tn,Northrup Creek formation,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Northrup Creek Formation,turbidite,sedimentary,42,42,42
NLS_106,-123.392336,45.94310548,8/24/10 0:00,,,,,,10.1187,,,,54,87,30.19,89,32,12,43,6,22,29.91,50,0,Ts,Sager Creek formation,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Sager Creek Formation,turbidite,sedimentary,42,52,42
NLS_107,-123.409596,45.94065852,8/24/10 0:00,,,,,,13.69779,,,,54,87,30.19,89,32,12,43,6,22,29.91,50,0,Ts,Sager Creek formation,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Sager Creek Formation,turbidite,sedimentary,42,42,42
NLS_108,-123.1952967,46.0779403,8/23/10 0:00,,,,,,15.77961,,,,52,93,30.4,78,26,13,43,6,32,30.25,46,0,Tgr2,Grouse Creek Member,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,basalt,volcanic,42,42,42
NLS_109,-123.1838261,46.08103122,8/23/10 0:00,,,,,,11.20153,,,,52,93,30.4,78,26,13,43,6,32,30.25,46,0,Tgr2,Grouse Creek Member,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,basalt,volcanic,42,42,42
NLS_110,-123.1126286,46.11173022,7/29/10 0:00,,,,,,19.64703,,,,59,88,30.12,75,24,10,50,10,53,30,53,0,Tgr,Grande Ronde Basalt,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,basalt,volcanic,52,71,52
NLS_111,-123.031513,46.1171355,7/29/10 0:00,,,,,,23.26544,,,,59,88,30.12,75,24,10,50,10,53,30,53,0,Tgv,Grays River volcanic rocks,volcanic rocks,Eocene,Yachats-Tillamook Group,Grays River Volcanics,basalt,volcanic,71,71,71
NLS_112,-123.0418148,46.12661378,7/29/10 0:00,,,,,,34.58899,,,,59,88,30.12,75,24,10,50,10,53,30,53,0,Tgv,Grays River volcanic rocks,volcanic rocks,Eocene,Yachats-Tillamook Group,Grays River Volcanics,basalt,volcanic,43,43,43
NLS_113,-123.1309701,45.95489969,8/24/10 0:00,,,,,,13.49329,,,,54,87,30.19,89,32,12,43,6,22,29.91,50,0,Ts,Scappoose Formation,marine sedimentary rocks,Oligocene/Miocene,Astoria Group,Scappoose Formation,shelf sandstone,sedimentary,21,21,21
NLS_114,-123.154146,45.95478344,8/24/10 0:00,,,,,,19.3467,,,,54,87,30.19,89,32,12,43,6,22,29.91,50,0,Tps,Pittsburgh Bluff Formation,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Pittsburg Bluff Formation,tuffaceous sedimentary rocks,sedimentary,42,52,42
NLS_115,-123.1595305,45.98336128,8/24/10 0:00,,,,,,15.20044,,,,54,87,30.19,89,32,12,43,6,22,29.91,50,0,TPs,"Pittsburg Bluff Formation, siltstone member",marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Pittsburg Bluff Formation,shelf sandstone,sedimentary,43,43,43
NLS_116,-123.3994389,45.69428727,7/2/08 0:00,,,,,,14.97052,,,,65,87,29.94,86,30,8,52,11,37,29.82,55,T,Tbu,"Tillamook Volcanics, Upper porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,basalt,volcanic,42,42,42
NLS_117,-123.4101015,45.68836213,7/2/08 0:00,,,,,,22.68735,,,,65,87,29.94,86,30,8,52,11,37,29.82,55,T,Tbu,"Tillamook Volcanics, Upper porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,basalt,volcanic,42,42,42
NLS_118,-123.3879459,45.70670106,7/17/08 0:00,,,,,,34.27314,,,,54,100,30.18,81,27,17,37,3,21,30.04,45,0,Tbu,"Tillamook Volcanics, Upper porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,basalt,volcanic,42,42,42
NLS_119,-123.38894,45.72648837,7/17/08 0:00,,,,,,35.94526,,,,54,100,30.18,81,27,17,37,3,21,30.04,45,0,Tbs,Basaltic sandstone at Roy Creek,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,No data,basaltic sandstone,sedimentary,42,42,42
NLS_120,-123.4016072,45.76013815,7/17/08 0:00,,,,,,30.69382,,,,54,100,30.18,81,27,17,37,3,21,30.04,45,0,Ttv,Tillamook Volcanics,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,basalt,volcanic,42,42,42
NLS_121,-123.4170264,45.81352878,7/17/08 0:00,,,,,,25.47414,,,,54,100,30.18,81,27,17,37,3,21,30.04,45,0,Ttv,Tillamook Volcanics,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,basalt,volcanic,42,42,42
NLS_122,-123.3948389,45.80922655,7/17/08 0:00,,,,,,28.52103,,,,54,100,30.18,81,27,17,37,3,21,30.04,45,0,Ttv,Tillamook Volcanics,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,basalt,volcanic,42,42,42
NLS_123,-123.3780222,45.84279217,7/17/08 0:00,,,,,,31.51563,,,,55,83,30.17,81,27,13,40,4,25,30.04,52,0,Ttv,Tillamook Volcanics,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,basalt,volcanic,42,42,42
NLS_124,-123.3883725,45.85304954,7/17/08 0:00,,,,,,30.90875,,,,54,100,30.18,81,27,17,37,3,21,30.04,45,0,Ttv,Tillamook Volcanics,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,basalt,volcanic,71,42,71
NLS_125,-123.3893694,45.87283498,7/17/08 0:00,,,,,,33.09508,,,,55,83,30.17,81,27,13,40,4,25,30.04,52,0,Ttv,Tillamook Volcanics,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,basalt,volcanic,42,42,42
NLS_126,-123.3153068,45.83784404,7/17/08 0:00,,,,,,26.72686,,,,55,83,30.17,81,27,13,40,4,25,30.04,52,0,Ttv,Tillamook Volcanics,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,basalt,volcanic,52,52,52
NLS_127,-123.0926652,45.72331068,8/11/08 0:00,,,,,,20.37228,,,,59,87,30.12,82,28,8,55,13,42,29.96,59,0,Tcrb,Columbia River Basalt Group,volcanic rocks,Miocene,Columbia River Basalt Group,No data,basalt,volcanic,52,42,52
NLS_128,-123.13481,45.73611608,7/21/08 0:00,,,,,,31.37319,,,,56,86,30.03,81,27,17,47,8,42,29.92,55,0,Tcrb,Columbia River Basalt Group,volcanic rocks,Miocene,Columbia River Basalt Group,No data,basalt,volcanic,52,52,52
NLS_129,-122.9946496,45.68582053,8/24/10 0:00,,,,,,25.12933,,,,50,83,30.15,95,35,12,43,6,17,29.88,50,0,Tgww,Basalt of Winter Water,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,basalt,volcanic,43,43,43
NLS_130,-123.0263182,45.77650451,8/24/10 0:00,,,,,,18.46066,,,,50,83,30.15,95,35,12,43,6,17,29.88,50,0,Tcrb,Columbia River Basalt Group,volcanic rocks,Miocene,Columbia River Basalt Group,No data,basalt,volcanic,52,31,52
NLS_131,-123.0376295,45.77100507,8/11/08 0:00,,,,,,33.24207,,,,59,87,30.12,82,28,8,55,13,42,29.96,59,0,Tcrb,Columbia River Basalt Group,volcanic rocks,Miocene,Columbia River Basalt Group,No data,basalt,volcanic,42,42,42
NLS_132,-123.0196022,45.80777573,8/24/10 0:00,,,,,,24.34534,,,,50,83,30.15,95,35,12,43,6,17,29.88,50,0,Ts,Scappoose Formation,marine sedimentary rocks,Oligocene/Miocene,Astoria Group,Scappoose Formation,shelf sandstone,sedimentary,52,52,52
NLS_133,-123.0355686,45.81592093,8/24/10 0:00,,,,,,18.05864,,,,50,83,30.15,95,35,12,43,6,17,29.88,50,0,Ts,Scappoose Formation,marine sedimentary rocks,Oligocene/Miocene,Astoria Group,Scappoose Formation,shelf sandstone,sedimentary,42,52,52
NLS_134,-122.9878406,45.8084533,8/24/10 0:00,,,,,,19.57667,,,,50,83,30.15,95,35,12,43,6,17,29.88,50,0,Tos,Pre-CRB sandstone and siltstone,marine sedimentary rocks,Oligocene/Miocene,Astoria Group,Scappoose Formation,shelf sandstone,sedimentary,42,42,42
NLS_135,-122.9548023,45.80631935,8/24/10 0:00,,,,,,9.5941,,,,50,83,30.15,95,35,12,43,6,17,29.88,50,0,Tgh,High MgO Grande Ronde Basalt,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,basalt,volcanic,42,42,42
NLS_136,-123.1262927,45.77713845,8/24/10 0:00,,,,,,12.49505,,,,50,83,30.15,95,35,12,43,6,17,29.88,50,0,Tcrb,Columbia River Basalt Group,volcanic rocks,Miocene,Columbia River Basalt Group,No data,basalt,volcanic,42,42,42
NLS_137,-123.1396058,45.76511583,8/24/10 0:00,,,,,,34.8193,,,,50,83,30.15,95,35,12,43,6,17,29.88,50,0,Tpb,Pittsburg Bluff Formation,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Pittsburg Bluff Formation,shelf sandstone,sedimentary,43,43,43
NLS_138,-123.0721779,45.87171773,8/24/10 0:00,,,,,,24.93209,,,,50,83,30.15,95,35,12,43,6,17,29.88,50,0,Ts,Scappoose Formation,marine sedimentary rocks,Oligocene/Miocene,Astoria Group,Scappoose Formation,shelf sandstone,sedimentary,42,42,42
NLS_139,-123.0706221,45.84992319,8/24/10 0:00,,,,,,23.44064,,,,50,83,30.15,95,35,12,43,6,17,29.88,50,0,Ts,Scappoose Formation,marine sedimentary rocks,Oligocene/Miocene,Astoria Group,Scappoose Formation,shelf sandstone,sedimentary,52,71,52
NLS_140,-123.3167686,45.89117288,7/17/08 0:00,,,,,,27.71174,,,,55,83,30.17,81,27,13,40,4,25,30.04,52,0,Tk,Keasey Formation,marine sedimentary rocks,Eocene,Keasey-Alsea Group,Keasey Formation,tuffaceous sedimentary rocks,sedimentary,42,42,42
NLS_141,-123.4142629,45.88434869,8/24/10 0:00,,,,,,30.566,,,,50,83,30.15,95,35,12,43,6,17,29.88,50,0,Ttv,Tillamook Volcanics,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,basalt,volcanic,42,42,42
NLS_142,-123.3244225,45.71754912,7/17/08 0:00,,,,,,10.1187,,,,54,100,30.18,81,27,17,37,3,21,30.04,45,0,Tc,Cowlitz Formation,marine sedimentary rocks,Eocene,Coaledo-Cowlitz Group,Cowlitz Formation,deltaic sandstone,sedimentary,42,42,42
NLS_143,-123.3300881,45.73884084,7/17/08 0:00,,,,,,9.16814,,,,54,100,30.18,81,27,17,37,3,21,30.04,45,0,Tccw,"Cowlitz Formation, Clark and Wilson sandstone member",marine sedimentary rocks,Eocene,Coaledo-Cowlitz Group,Cowlitz Formation,deltaic sandstone,sedimentary,42,42,42
NLS_144,-123.3801297,45.74651676,7/17/08 0:00,,,,,,7.01503,,,,54,100,30.18,81,27,17,37,3,21,30.04,45,0,Tbs,Basaltic sandstone at Roy Creek,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,No data,basaltic sandstone,sedimentary,42,42,42
NLS_145,-123.0182569,45.90886106,8/24/10 0:00,,,,,,12.95717,,,,50,83,30.15,95,35,12,43,6,17,29.88,50,0,Ts,Scappoose Formation,marine sedimentary rocks,Oligocene/Miocene,Astoria Group,Scappoose Formation,shelf sandstone,sedimentary,42,42,42
NLS_146,-122.9719558,45.85567915,7/27/10 0:00,,,,,,22.92247,,,,59,93,29.94,81,27,15,48,9,45,29.82,48,0,Tgl,Low MgO Grande Ronde Basalt,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,basalt,volcanic,52,52,52
NLS_147,-122.9983729,45.70514589,8/24/10 0:00,,,,,,15.0745,,,,50,83,30.15,95,35,12,43,6,17,29.88,50,0,Qlb2,Bedrock landslides,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,mixed grained sediments,surficial sediments,42,42,42
NLS_148,-123.0153019,45.7096348,8/24/10 0:00,,,,,,2.61659,,,,50,83,30.15,95,35,12,43,6,17,29.88,50,0,Tcrb,Columbia River Basalt Group,volcanic rocks,Miocene,Columbia River Basalt Group,No data,basalt,volcanic,42,42,42
NLS_149,-122.9854814,45.70056898,8/24/10 0:00,,,,,,8.27375,,,,50,83,30.15,95,35,12,43,6,17,29.88,50,0,Ql,Primary Loess,sediments,Quaternary,Quaternary surficial deposits,Loess,fine grained sediments,surficial sediments,43,43,43
NLS_150,-122.9713004,45.6927838,8/24/10 0:00,,,,,,11.17322,,,,50,83,30.15,95,35,12,43,6,17,29.88,50,0,Ql,Primary Loess,sediments,Quaternary,Quaternary surficial deposits,Loess,fine grained sediments,surficial sediments,42,52,52
NLS_151,-122.9357264,45.71091195,8/24/10 0:00,,,,,,14.71562,,,,50,83,30.15,95,35,12,43,6,17,29.88,50,0,Plld,Dutch Canyon Landslide Complex,sediments,Pleistocene,Quaternary surficial deposits,Landslide deposits,mixed grained sediments,surficial sediments,43,43,43
NLS_152,-123.2891345,45.60882395,7/8/08 0:00,,,,,,40.03176,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Tidb,Diabase,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,basalt,plutonic,42,42,42
NLS_153,-123.2046152,45.55096916,7/8/08 0:00,,,,,,16.52345,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Ti,"Intrusive rocks, undivided",intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,basalt,plutonic,52,42,52
NLS_154,-123.1978382,45.54142189,7/8/08 0:00,,,,,,37.21289,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Ti,"Intrusive rocks, undivided",intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,basalt,plutonic,52,42,42
NLS_155,-123.1875777,45.53114578,7/8/08 0:00,,,,,,17.63775,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Ti,"Intrusive rocks, undivided",intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,basalt,plutonic,43,43,43
NLS_156,-123.1831041,45.52154463,7/8/08 0:00,,,,,,5.38211,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Tbs,Submarine basalt??Submarine Basalt,volcanic rocks,Paleocene/Eocene,Siletz Terrane,Siletz River Volcanics,pillow lavas,volcanic,43,43,43
NLS_157,-123.2107973,45.52333097,7/8/08 0:00,,,,,,23.15413,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Tbs,Submarine basalt??Submarine Basalt,volcanic rocks,Paleocene/Eocene,Siletz Terrane,Siletz River Volcanics,pillow lavas,volcanic,52,42,71
NLS_158,-123.1529993,45.47977734,7/9/08 0:00,,,,,,18.13216,,,,57,86,30.03,90,32,18,41,5,27,29.92,55,0,Tp,Pittsburg Bluff Formation,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Pittsburg Bluff Formation,shelf sandstone,sedimentary,43,43,43
NLS_159,-123.1696088,45.56552144,7/9/08 0:00,,,,,,9.35675,,,,57,86,30.03,90,32,18,41,5,27,29.92,55,0,Tc,"Columbia River Basalt Group, undivided",volcanic rocks,Miocene,Columbia River Basalt Group,No data,basalt,volcanic,52,52,52
NLS_160,-123.374921,45.46926257,7/7/08 0:00,,,,,,21.32867,,,,54,100,30.17,85,29,16,46,8,27,30.09,46,0,Tidb,Diabase,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,basalt,plutonic,42,42,42
NLS_161,-123.3669324,45.48199487,7/7/08 0:00,,,,,,20.18229,,,,56,93,30.16,82,28,14,48,9,33,30.09,49,0,Tidb,Diabase,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,basalt,plutonic,42,42,42
NLS_162,-123.3711003,45.49644985,7/7/08 0:00,,,,,,22.38841,,,,56,93,30.16,82,28,14,48,9,33,30.09,49,0,Tidb,Diabase,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,basalt,plutonic,42,42,42
NLS_163,-123.3580974,45.51253941,7/7/08 0:00,,,,,,31.55793,,,,56,93,30.16,82,28,14,48,9,33,30.09,49,0,Tidb,Diabase,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,basalt,plutonic,21,21,21
NLS_164,-123.3480779,45.46102483,7/8/08 0:00,,,,,,24.04994,,,,55,96,30.15,93,34,21,47,8,22,30.01,48,0,Tidb,Diabase,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,basalt,plutonic,43,43,43
NLS_165,-123.3675114,45.4589311,7/7/08 0:00,,,,,,10.078,,,,54,100,30.17,85,29,16,46,8,27,30.09,46,0,Tidb,Diabase,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,basalt,plutonic,42,42,42
NLS_166,-123.2036723,45.42038691,7/8/08 0:00,,,,,,24.39405,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Ts,Spencer Formation,marine sedimentary rocks,Eocene,Coaledo-Cowlitz Group,Spencer Formation,deltaic sandstone,sedimentary,42,42,42
NLS_167,-123.1837583,45.41195128,7/8/08 0:00,,,,,,6.79868,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Ts,Spencer Formation,marine sedimentary rocks,Eocene,Coaledo-Cowlitz Group,Spencer Formation,deltaic sandstone,sedimentary,43,43,43
NLS_168,-123.1937246,45.42870444,7/8/08 0:00,,,,,,23.04865,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Tos,"Oligocene marine sediments, undifferentiated",marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,No data,mixed lithologies,sedimentary,43,43,43
NLS_169,-123.214713,45.44762676,7/8/08 0:00,,,,,,26.41452,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Ty,Yamhill Formation,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,slope mudstone,sedimentary,43,43,43
NLS_170,-123.2046741,45.44179471,7/8/08 0:00,,,,,,25.92417,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Ts,Spencer Formation,marine sedimentary rocks,Eocene,Coaledo-Cowlitz Group,Spencer Formation,deltaic sandstone,sedimentary,42,42,42
NLS_171,-123.0982811,45.46443109,8/11/08 0:00,,,,,,22.35733,,,,59,93,30.12,83,28,13,53,12,42,29.95,56,0,Tgl,"Grande Ronde Basalt, Low MgO Geochemical Type",volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,basalt,volcanic,43,43,43
NLS_172,-123.0884992,45.45130553,8/11/08 0:00,,,,,,8.27375,,,,59,93,30.12,83,28,13,53,12,42,29.95,56,0,Tgl,"Grande Ronde Basalt, Low MgO Geochemical Type",volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,basalt,volcanic,52,42,71
NLS_173,-123.0996551,45.57154611,8/11/08 0:00,,,,,,0,,,,59,93,30.12,83,28,13,53,12,42,29.95,56,0,Qns,Nonmarine sedimentary deposits,sediments,Quaternary,Quaternary surficial deposits,Missoula Flood deposits,fine grained sediments,surficial sediments,81,81,81
NLS_174,-123.052729,45.57783649,8/11/08 0:00,,,,,,0,,,,59,93,30.12,83,28,13,53,12,42,29.95,56,0,Qns,Nonmarine sedimentary deposits,sediments,Quaternary,Quaternary surficial deposits,Missoula Flood deposits,fine grained sediments,surficial sediments,82,82,82
NLS_175,-122.997947,45.57578578,8/11/08 0:00,,,,,,6.51059,,,,59,93,30.12,83,28,13,53,12,42,29.95,56,0,Qff,"Catastrophic flood deposits, fine grained facies",sediments,Quaternary,Quaternary surficial deposits,Missoula Flood deposits,fine grained sediments,surficial sediments,82,82,82
NLS_176,-122.9511606,45.55858335,8/26/10 0:00,,,,,,0,,,,52,80,30.15,71,22,21,44,7,40,29.81,48,0,Qff,"Catastrophic flood deposits, fine grained facies",sediments,Quaternary,Quaternary surficial deposits,Missoula Flood deposits,fine grained sediments,surficial sediments,82,82,82
NLS_177,-123.0898198,45.51920349,8/11/08 0:00,,,,,,0,,,,59,93,30.12,83,28,13,53,12,42,29.95,56,0,Qns,Nonmarine sedimentary deposits,sediments,Quaternary,Quaternary surficial deposits,Missoula Flood deposits,fine grained sediments,surficial sediments,24,24,24
NLS_178,-123.2706699,45.62017977,7/8/08 0:00,,,,,,30.24474,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Tidb,Diabase,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,basalt,plutonic,42,42,42
NLS_179,-123.3920522,45.57033618,7/2/08 0:00,,,,,,27.29231,,,,65,87,29.94,86,30,8,52,11,37,29.82,55,T,Tidb,Diabase,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,basalt,plutonic,42,42,42
NLS_180,-123.280811,45.36478924,7/8/08 0:00,,,,,,20.11443,,,,55,96,30.15,93,34,21,47,8,22,30.01,48,0,Tidb,Diabase,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,basalt,plutonic,52,43,71
NLS_181,-123.2894561,45.37752279,7/8/08 0:00,,,,,,30.88012,,,,55,96,30.15,93,34,21,47,8,22,30.01,48,0,Tidb,Diabase,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,basalt,plutonic,41,41,41
NLS_182,-123.2635379,45.35145145,7/8/08 0:00,,,,,,21.34528,,,,55,96,30.15,93,34,21,47,8,22,30.01,48,0,Ty,Yamhill Formation,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,slope mudstone,sedimentary,43,43,43
NLS_183,-123.359876,45.35114627,7/7/08 0:00,,,,,,19.15584,,,,54,100,30.17,85,29,16,46,8,27,30.09,46,0,Ty,Yamhill Formation,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,slope mudstone,sedimentary,42,42,42
NLS_184,-123.2524787,45.27568786,7/8/08 0:00,,,,,,9.5941,,,,55,96,30.15,93,34,21,47,8,22,30.01,48,0,Tidb,Diabase,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,basalt,plutonic,52,42,71
NLS_185,-123.2806205,45.2175919,7/25/06 0:00,,,,,,12.9056,,,,58,83,30.01,90,32,14,42,6,26,29.89,59,0,Tn,Nestucca Formation,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,slope mudstone,sedimentary,43,43,43
NLS_186,-123.2762053,45.19707231,7/25/06 0:00,,,,,,21.38029,,,,58,83,30.01,90,32,14,42,6,26,29.89,59,0,Ti,"Intrusive rocks, undivided",intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,basalt,plutonic,41,41,41
NLS_187,-123.2939192,45.16105792,7/25/06 0:00,,,,,,16.6337,,,,58,83,30.01,90,32,14,42,6,26,29.89,59,0,Tn,Nestucca Formation,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,slope mudstone,sedimentary,41,41,41
