UNIQUE_ID,Long,Lat,DATE,Northeast,North,Center,West,SouthEast,Northwest,East,South,SouthWest,maxdewpti,maxhumidity,maxpressurei,maxtempi,maxwspdi,mindewpti,minhumidity,minpressurei,mintempi,precipi
LS_1741,-122.4501967,45.38511713,5/15/09 0:00,,,,,,30.86783,,,,48,96,30.25,72,9,38,29,30.12,40,0
LS_1742,-122.4469118,45.38521796,5/18/09 0:00,,,,,,31.40495,,,,56,93,29.98,79,20,44,40,29.76,50,0.27
LS_1743,-122.4441153,45.38600506,5/18/09 0:00,,,,,,17.96851,,,,56,93,29.98,79,20,44,40,29.76,50,0.27
LS_1744,-122.4399611,45.38747607,5/18/09 0:00,,,,,,13.68814,,,,56,93,29.98,79,20,44,40,29.76,50,0.27
LS_1745,-122.4390148,45.38897894,5/18/09 0:00,,,,,,12.48432,,,,56,93,29.98,79,20,44,40,29.76,50,0.27
LS_1746,-122.3249099,45.28140745,5/18/09 0:00,,,,,,21.92455,,,,56,93,29.98,79,20,44,40,29.76,50,0.27
LS_1747,-122.3243146,45.28122197,5/18/09 0:00,,,,,,18.96029,,,,56,93,29.98,79,20,44,40,29.76,50,0.27
LS_1748,-122.3204723,45.27864862,5/18/09 0:00,,,,,,20.0904,,,,56,93,29.98,79,20,44,40,29.76,50,0.27
LS_1749,-122.3080271,45.2708042,5/18/09 0:00,,,,,,13.32176,,,,56,93,29.98,79,20,44,40,29.76,50,0.27
LS_1750,-122.302238,45.26670602,5/18/09 0:00,,,,,,19.03796,,,,56,93,29.98,79,20,44,40,29.76,50,0.27
LS_1753,-122.2758367,45.24671742,5/18/09 0:00,,,,,,26.24593,,,,56,93,29.98,79,20,44,40,29.76,50,0.27
LS_1755,-122.2591635,45.24097423,5/18/09 0:00,,,,,,27.05015,,,,56,93,29.98,79,20,44,40,29.76,50,0.27
LS_1756,-122.2571309,45.23809351,5/18/09 0:00,,,,,,27.05015,,,,56,93,29.98,79,20,44,40,29.76,50,0.27
LS_1757,-122.2564696,45.23720978,5/18/09 0:00,,,,,,23.14756,,,,56,93,29.98,79,20,44,40,29.76,50,0.27
LS_1758,-122.2513303,45.22846383,5/18/09 0:00,,,,,,23.76165,,,,56,93,29.98,79,20,44,40,29.76,50,0.27
LS_1759,-122.2506455,45.22784606,5/18/09 0:00,,,,,,19.64703,,,,56,93,29.98,79,20,44,40,29.76,50,0.27
LS_1760,-122.2485836,45.22565012,5/18/09 0:00,,,,,,16.82388,,,,56,93,29.98,79,20,44,40,29.76,50,0.27
LS_1761,-122.2467408,45.22483136,5/18/09 0:00,,,,,,32.05053,,,,56,93,29.98,79,20,44,40,29.76,50,0.27
LS_1762,-122.2615429,45.24136512,6/15/09 0:00,,,,,,33.09508,,,,55,86,30,78,9,49,36,29.92,54,0
LS_1764,-123.2440883,46.01985749,8/24/10 0:00,,,,,,28.45479,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1766,-123.2446119,46.01897275,8/24/10 0:00,,,,,,28.92221,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1767,-123.2451863,46.01819166,8/24/10 0:00,,,,,,28.92682,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1768,-123.4285674,45.96261178,8/24/10 0:00,,,,,,22.24112,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1769,-123.4289105,45.96358082,8/24/10 0:00,,,,,,23.497,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1770,-123.4293095,45.96423927,8/24/10 0:00,,,,,,19.30873,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1771,-123.4271757,45.96763978,8/24/10 0:00,,,,,,16.60302,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1772,-123.2460375,46.01750514,8/24/10 0:00,,,,,,18.83862,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1773,-123.2472143,46.01732867,8/24/10 0:00,,,,,,18.46737,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1774,-123.2473187,46.01647516,8/24/10 0:00,,,,,,27.85248,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1775,-123.2476188,46.01555204,8/24/10 0:00,,,,,,26.85668,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1776,-123.2469638,46.01460678,8/24/10 0:00,,,,,,26.16438,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1777,-123.245946,46.01322579,8/24/10 0:00,,,,,,21.73687,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1778,-123.2451049,46.01045707,8/24/10 0:00,,,,,,24.49555,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1779,-123.2447642,46.00961259,8/24/10 0:00,,,,,,27.92363,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1780,-123.2435081,46.00867947,8/24/10 0:00,,,,,,17.75829,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1781,-123.2430439,46.00748139,8/24/10 0:00,,,,,,19.51431,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1782,-123.243412,46.00649885,8/24/10 0:00,,,,,,21.41889,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1783,-123.4146084,45.97844231,8/24/10 0:00,,,,,,11.84712,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1784,-123.41544,45.98337711,8/24/10 0:00,,,,,,17.7135,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1785,-123.4134369,45.98457579,8/24/10 0:00,,,,,,15.64549,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1786,-123.4110271,45.98536187,8/24/10 0:00,,,,,,15.27144,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1787,-123.4093976,45.9858294,8/24/10 0:00,,,,,,20.0904,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1788,-123.396361,45.98596495,8/24/10 0:00,,,,,,34.07796,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1789,-123.3952437,45.9859895,8/24/10 0:00,,,,,,23.83421,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1790,-123.3896989,45.98585029,8/24/10 0:00,,,,,,22.41253,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1791,-123.3887959,45.9858056,8/24/10 0:00,,,,,,20.11643,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1792,-123.3850564,45.98509582,8/24/10 0:00,,,,,,13.94305,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1793,-123.3845399,45.98430655,8/24/10 0:00,,,,,,15.00527,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1794,-123.3842004,45.98378351,8/24/10 0:00,,,,,,15.93392,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1795,-123.3838286,45.9828596,8/24/10 0:00,,,,,,15.54883,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1796,-123.368848,45.98164357,8/24/10 0:00,,,,,,11.20153,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1797,-123.2760359,46.00811239,8/24/10 0:00,,,,,,14.02788,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1798,-123.256452,45.99444999,8/24/10 0:00,,,,,,5.01055,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1799,-123.2295204,45.98228891,8/24/10 0:00,,,,,,33.24207,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1800,-123.2275316,45.9821987,8/24/10 0:00,,,,,,25.18731,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1801,-123.20005,45.97871836,8/24/10 0:00,,,,,,17.12274,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1802,-123.1927386,45.97763091,8/24/10 0:00,,,,,,23.54836,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1803,-123.1922193,45.97769973,8/24/10 0:00,,,,,,30.22345,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1805,-123.1913957,45.97824538,8/24/10 0:00,,,,,,38.05363,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1806,-123.1902806,45.9791785,8/24/10 0:00,,,,,,46.46798,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1807,-123.1887505,45.9793083,8/24/10 0:00,,,,,,41.02111,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1808,-123.1871548,45.97905359,8/24/10 0:00,,,,,,35.53138,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1809,-123.175237,45.97181177,8/24/10 0:00,,,,,,16.1977,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1810,-123.1733182,45.97033956,8/24/10 0:00,,,,,,33.10223,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1811,-123.1410254,45.92341705,8/24/10 0:00,,,,,,22.90412,,,,50,83,30.15,95,12,43,17,29.88,50,0
LS_1812,-123.1419524,45.90421612,8/24/10 0:00,,,,,,18.81024,,,,50,83,30.15,95,12,43,17,29.88,50,0
LS_1813,-123.1421476,45.90287017,8/24/10 0:00,,,,,,27.3317,,,,50,83,30.15,95,12,43,17,29.88,50,0
LS_1814,-122.8304922,45.63539809,8/26/10 0:00,,,,,,14.15865,,,,52,80,30.15,71,21,44,40,29.81,48,0
LS_1815,-122.8326778,45.63772849,8/26/10 0:00,,,,,,17.86379,,,,52,80,30.15,71,21,44,40,29.81,48,0
LS_1816,-122.8341146,45.63842638,8/26/10 0:00,,,,,,22.62631,,,,52,80,30.15,71,21,44,40,29.81,48,0
LS_1817,-122.8223049,45.62823942,8/26/10 0:00,,,,,,31.54909,,,,52,80,30.15,71,21,44,40,29.81,48,0
LS_1826,-123.7777321,46.16400801,1/1/08 0:00,,,,,,18.6873,,,,41,60,30.21,52,25,23,38,29.9,39,0.11
LS_1827,-123.8058786,46.17967466,1/1/07 0:00,,,,,,10.90653,,,,49,96,30.31,54,25,31,73,30.03,36,0.41
LS_1828,-122.6577837,45.39652037,1/1/09 0:00,,,,,,26.52019,,,,50,100,30.05,51,20,39,87,29.36,42,3.2
LS_1829,-122.6587776,45.39608793,1/1/09 0:00,,,,,,29.34536,,,,50,100,30.05,51,20,39,87,29.36,42,3.2
LS_1830,-122.6587898,45.39778913,1/1/09 0:00,,,,,,27.22476,,,,50,100,30.05,51,20,39,87,29.36,42,3.2
LS_1832,-122.659581,45.40904444,1/1/08 0:00,,,,,,33.31551,,,,34,100,30.32,39,7,28,79,30.02,30,0
LS_1833,-122.6665504,45.40848398,1/1/09 0:00,,,,,,32.58248,,,,50,100,30.05,51,20,39,87,29.36,42,3.2
LS_1835,-122.6538091,45.48957308,1/1/10 0:00,,,,,,32.80529,,,,50,100,30.17,53,21,39,86,29.87,40,0.65
LS_1837,-122.6995982,45.49875359,4/2/09 0:00,,,,,,16.68722,,,,46,93,30.01,54,25,31,58,29.75,43,0.19
LS_1838,-122.745071,45.58325105,1/9/06 0:00,,,,,,24.99957,,,,50,93,30.19,54,16,41,76,29.75,44,0.87
LS_1840,-122.7122472,45.52563615,6/23/07 0:00,,,,,,20.84847,,,,48,86,30.13,71,13,41,36,30,49,T
LS_1841,-122.7074629,45.52605003,2/26/07 0:00,,,,,,31.65685,,,,36,92,29.81,46,16,29,49,29.62,33,0.14
LS_1842,-122.730303,45.50243443,7/24/09 0:00,,,,,,16.27398,,,,60,78,30.09,85,15,52,34,29.93,59,0
LS_1846,-122.6922848,45.51070059,1/1/06 0:00,,,,,,31.55302,,,,45,96,29.56,56,35,38,61,29.28,41,0.03
LS_1848,-122.745071,45.58325105,1/9/06 0:00,,,,,,24.99957,,,,50,93,30.19,54,16,41,76,29.75,44,0.87
LS_1850,-122.7117752,45.52569271,6/23/07 0:00,,,,,,24.49555,,,,48,86,30.13,71,13,41,36,30,49,T
LS_1851,-122.7073293,45.52610018,2/26/07 0:00,,,,,,37.47788,,,,36,92,29.81,46,16,29,49,29.62,33,0.14
LS_1852,-122.7307126,45.50252184,7/24/09 0:00,,,,,,11.84712,,,,60,78,30.09,85,15,52,34,29.93,59,0
LS_1855,-122.708487,45.5240515,1/1/09 20:07,,,,,,34.41409,,,,50,93,30.05,53,13,38,82,29.41,41,2.46
LS_1856,-122.7078849,45.5242534,1/1/09 0:00,,,,,,41.0423,,,,50,93,30.05,53,13,38,82,29.41,41,2.46
LS_1857,-122.7516093,45.53304002,1/1/09 0:00,,,,,,25.45707,,,,50,93,30.05,53,13,38,82,29.41,41,2.46
LS_1858,-122.7069158,45.52598393,2/27/07 0:00,,,,,,16.17393,,,,37,89,29.77,44,22,30,65,29.52,33,0.31
LS_1859,-122.716965,45.53407324,6/4/10 0:00,,,,,,33.69255,,,,54,100,30.12,64,12,43,52,29.62,51,0.37
LS_1861,-122.7123637,45.5258612,2/23/07 0:00,,,,,,22.78854,,,,37,86,30.07,46,14,32,60,29.83,37,0.04
LS_1862,-122.6839623,45.5022035,11/1/08 0:00,,,,,,37.10635,,,,54,93,29.91,61,23,47,64,29.69,52,0.2
LS_1863,-122.6722149,45.46750211,1/22/10 0:00,,,,,,18.54774,,,,45,100,29.62,48,12,37,71,29.03,40,0.22
LS_1864,-122.6979471,45.49397216,12/1/07 0:00,,,,,,28.93028,,,,38,92,29.82,42,24,28,75,29.6,34,0.14
LS_1865,-122.6902931,45.48052646,1/1/08 0:00,,,,,,17.51377,,,,26,55,30.32,44,31,22,43,30,38,0
LS_1866,-122.6981283,45.50785969,1/5/06 0:00,,,,,,25.55214,,,,42,92,30.25,50,24,36,61,30.09,43,0.1
LS_1868,-122.6831789,45.50073706,3/25/08 0:00,,,,,,24.70562,,,,41,96,30.19,54,22,29,38,30.04,34,0.1
LS_1869,-122.688411,45.50221618,1/1/09 0:00,,,,,,33.4141,,,,52,100,30.05,52,20,39,86,29.41,41,2.49
LS_1870,-122.6885112,45.50780304,6/4/10 0:00,,,,,,32.56862,,,,54,96,30.13,63,12,43,56,29.62,50,0.45
LS_1951,-122.3610025,45.2491937,1/2/09 0:00,,,,,,16.37849,,,,39,100,30.13,43,14,32,76,29.37,32,0.73
LS_1955,-123.3231913,46.1127627,1/1/07 0:00,,,,,,29.90626,,,,37,93,30.39,42,17,28,75,30.13,33,0.08
LS_1956,-123.2705507,46.10803258,1/1/07 0:00,,,,,,36.48083,,,,37,93,30.39,42,17,28,75,30.13,33,0.08
LS_1957,-123.283743,46.10731288,1/1/07 0:00,,,,,,25.32418,,,,37,93,30.39,42,17,28,75,30.13,33,0.08
LS_1960,-121.2507713,45.66792213,9/8/05 0:00,,26.53044,,,,,,,,54,74,29.95,89,22,45,23,29.68,55,0
LS_1961,-121.2481422,45.66769231,6/28/05 0:00,,33.67329,,,,,,,,55,81,30.05,75,25,50,44,29.91,60,0
LS_1962,-121.2471936,45.66758446,6/28/05 0:00,,31.56937,,,,,,,,55,81,30.05,75,25,50,44,29.91,60,0
LS_1963,-121.138995,45.60046581,6/28/05 0:00,,15.87321,,,,,,,,55,81,30.05,75,25,50,44,29.91,60,0
LS_1970,-121.0203207,45.64627398,8/30/05 0:00,,47.04443,,,,,,,,52,77,30.2,79,21,44,32,30.1,55,0
LS_1972,-120.9987175,45.64520874,6/29/05 0:00,,29.56062,,,,,,,,58,83,30.09,84,21,51,33,29.94,57,0
LS_1976,-120.7646913,45.68899057,8/30/05 0:00,,4.00683,,,,,,,,52,77,30.2,79,21,44,32,30.1,55,0
LS_1988,-123.3292452,42.95272084,2/2/05 0:00,,,,,,,,,33.03662,41,100,30.48,59,5,32,49,30.34,32,0.01
LS_1995,-123.3215004,43.03139993,2/1/05 0:00,,,,,,,,,30.35264,43,100,30.52,57,6,36,44,30.4,37,0
LS_1998,-123.3509236,43.06770576,2/7/05 0:00,,,,,,,,,28.36019,40,100,30.17,46,6,35,73,29.98,35,0.01
LS_1999,-123.366047,43.08876677,1/31/05 0:00,,,,,,,,,22.54777,45,100,30.51,55,6,34,62,30.4,33,0
LS_2000,-123.3653701,43.10383897,3/16/05 0:00,,,,,,,,,27.0924,42,74,30.03,64,15,21,21,29.94,44,0
LS_2006,-123.3641696,43.24679831,2/1/05 0:00,,,,,,,,,26.27437,43,100,30.52,57,6,36,44,30.4,37,0
LS_2007,-123.3569649,43.27253242,2/7/05 0:00,,,,,,,,,15.14077,40,100,30.17,46,6,35,73,29.98,35,0.01
LS_2008,-123.3571896,43.27474113,2/7/05 0:00,,,,,,,,,20.24059,40,100,30.17,46,6,35,73,29.98,35,0.01
LS_2009,-123.3580779,43.27667363,2/7/05 0:00,,,,,,,,,30.54065,40,100,30.17,46,6,35,73,29.98,35,0.01
LS_2010,-123.3161187,43.4401776,2/7/05 0:00,,,,8.92623,,,,,,40,100,30.17,46,6,35,73,29.98,35,0.01
LS_2011,-123.3187431,43.44193832,2/7/05 0:00,,,,34.19286,,,,,,40,100,30.17,46,6,35,73,29.98,35,0.01
LS_2013,-123.322419,43.4457796,2/7/05 0:00,,,,22.50401,,,,,,40,100,30.17,46,6,35,73,29.98,35,0.01
LS_2014,-123.3233007,43.4553624,2/7/05 0:00,,,,8.10052,,,,,,40,100,30.17,46,6,35,73,29.98,35,0.01
LS_2015,-123.317777,43.46836001,2/9/05 0:00,,,,14.67207,,,,,,40,100,30.26,45,7,32,80,30.2,33,0
LS_2016,-123.3273507,43.48806849,3/15/05 0:00,,,,13.09706,,,,,,36,96,30.19,69,5,21,17,30.01,32,0
LS_2019,-123.2000462,43.69093602,2/8/05 0:00,,,,35.46783,,,,,,39,97,30.23,53,7,34,55,30.15,35,0
LS_2023,-123.1748252,43.7485919,2/8/05 0:00,,,,27.53497,,,,,,36,100,30.26,37,9,28,83,30.17,30,0
LS_2024,-123.1671283,43.75193488,2/8/05 0:00,,,,33.23338,,,,,,36,100,30.26,37,9,28,83,30.17,30,0
LS_2025,-123.1567235,43.753907,3/16/05 0:00,,,,13.70145,,,,,,48,100,30.01,57,28,27,33,29.91,43,0.26
LS_2026,-123.0714729,43.76640344,1/31/05 0:00,,,,16.9935,,,,,,47,100,30.5,55,8,34,69,30.39,35,0.03
LS_2027,-123.0056797,43.99612424,3/16/05 0:00,,,,0,,,,,,48,100,30.01,57,28,27,33,29.91,43,0.26
LS_2029,-123.0614753,44.32355779,1/25/05 0:00,,,,15.363,,,,,,43,100,30,44,7,39,93,29.8,39,0
LS_2030,-123.0615482,44.32329978,1/25/05 0:00,,,,14.52559,,,,,,43,100,30,44,7,39,93,29.8,39,0
LS_2031,-123.06046,44.32357835,1/25/05 0:00,,,,14.8579,,,,,,43,100,30,44,7,39,93,29.8,39,0
LS_2032,-123.0604987,44.32332192,1/25/05 0:00,,,,15.33766,,,,,,43,100,30,44,7,39,93,29.8,39,0
LS_2033,-123.0618777,44.35985284,1/25/05 0:00,,,,12.86071,,,,,,41,87,30.02,46,5,37,76,29.81,41,0
LS_2034,-123.0618169,44.35966183,1/25/05 0:00,,,,12.03095,,,,,,41,87,30.02,46,5,37,76,29.81,41,0
LS_2035,-123.0623756,44.46169305,1/25/05 0:00,,,,18.81727,,,,,,41,87,30.02,46,5,37,76,29.81,41,0
LS_2036,-123.0623048,44.46138536,1/25/05 0:00,,,,13.45752,,,,,,41,87,30.02,46,5,37,76,29.81,41,0
LS_2037,-123.0610085,44.46172161,1/25/05 0:00,,,,16.35934,,,,,,41,87,30.02,46,5,37,76,29.81,41,0
LS_2038,-123.0609919,44.46135306,1/25/05 0:00,,,,12.45901,,,,,,41,87,30.02,46,5,37,76,29.81,41,0
LS_2039,-123.0626732,44.504712,1/24/05 0:00,,,,16.56635,,,,,,43,93,30.09,46,6,34,81,30,35,0
LS_2040,-123.0623828,44.5047639,1/24/05 0:00,,,,19.35167,,,,,,43,93,30.09,46,6,34,81,30,35,0
LS_2041,-123.0609727,44.50506071,1/24/05 0:00,,,,14.4411,,,,,,43,93,30.09,46,6,34,81,30,35,0
LS_2042,-123.0627978,44.54157539,1/24/05 0:00,,,,17.24742,,,,,,43,93,30.09,46,6,34,81,30,35,0
LS_2043,-123.0628361,44.54114422,1/24/05 0:00,,,,13.93099,,,,,,43,93,30.09,46,6,34,81,30,35,0
LS_2044,-123.0608852,44.54117386,1/24/05 0:00,,,,18.64353,,,,,,43,93,30.09,46,6,34,81,30,35,0
LS_2045,-123.0535598,44.7140802,1/25/05 0:00,,,,21.12016,,,,,,42,100,30,46,6,39,86,29.8,39,0
LS_2046,-123.0306695,44.79837994,1/11/05 0:00,,,,11.74351,,,,,,32,92,30.15,39,16,24,67,29.81,27,0
LS_2047,-123.0303386,44.80724487,1/11/05 0:00,,,,13.16467,,,,,,32,92,30.15,39,16,24,67,29.81,27,0
LS_2048,-123.0287533,44.80876894,1/11/05 0:00,,,,37.0559,,,,,,32,92,30.15,39,16,24,67,29.81,27,0
LS_2049,-123.0104573,44.84107493,1/10/05 0:00,,,,17.74877,,,,,,37,100,30,43,14,25,60,29.81,30,0.07
LS_2050,-123.0104139,44.8493156,1/12/05 0:00,,,,20.14555,,,,,,42,96,30.3,44,17,32,82,30.16,37,0.01
LS_2051,-122.9840905,44.90139176,1/11/05 0:00,,,,,,3.89728,,,,32,92,30.15,39,16,24,67,29.81,27,0
LS_2052,-122.765495,45.34722055,3/22/05 0:00,,,,,,17.59258,,,,41,83,29.81,52,15,33,49,29.62,39,0.03
LS_2053,-122.7340327,45.44602071,3/22/05 0:00,,,,,,19.8174,,,,38,96,29.84,48,17,32,56,29.63,33,0
LS_2055,-122.6779395,45.47515206,3/22/05 0:00,,,,,,19.59532,,,,40,93,29.84,51,22,33,52,29.63,37,0
LS_2056,-122.6792657,45.48106732,3/22/05 0:00,,,,,,24.72349,,,,40,93,29.84,51,22,33,52,29.63,37,0
LS_2057,-122.6783643,45.4820905,3/22/05 0:00,,,,,,22.35733,,,,40,93,29.84,51,22,33,52,29.63,37,0
LS_2058,-122.6785229,45.48387389,3/22/05 0:00,,,,,,22.24112,,,,40,93,29.84,51,22,33,52,29.63,37,0
LS_2059,-122.6784801,45.48328832,3/22/05 0:00,,,,,,21.73687,,,,40,93,29.84,51,22,33,52,29.63,37,0
LS_2070,-121.2562477,45.66878297,6/28/05 0:00,,26.13632,,,,,,,,55,81,30.05,75,25,50,44,29.91,60,0
LS_2071,-123.9514102,45.76763042,4/27/05 0:00,,,,,,39.18125,,,,58,100,29.97,73,20,43,61,29.73,41,0
LS_2072,-123.9532924,45.76518561,4/27/05 0:00,,,,,,35.82463,,,,58,100,29.97,73,20,43,61,29.73,41,0
LS_2074,-123.9559418,45.76391279,4/27/05 0:00,,,,,,32.50475,,,,58,100,29.97,73,20,43,61,29.73,41,0
LS_2075,-123.9585565,45.76002687,4/27/05 0:00,,,,,,27.31138,,,,58,100,29.97,73,20,43,61,29.73,41,0
LS_2076,-123.9580576,45.7587819,4/27/05 0:00,,,,,,35.85865,,,,58,100,29.97,73,20,43,61,29.73,41,0
LS_2077,-123.9579822,45.75816644,4/27/05 0:00,,,,,,34.30226,,,,58,100,29.97,73,20,43,61,29.73,41,0
LS_2078,-123.9589538,45.75642605,5/16/05 0:00,,,,,,26.95045,,,,52,100,29.85,61,21,44,57,29.74,45,0.22
LS_2079,-123.9602865,45.75595149,5/16/05 0:00,,,,,,23.29152,,,,52,100,29.85,61,21,44,57,29.74,45,0.22
LS_2080,-123.9605895,45.75583885,5/16/05 0:00,,,,,,28.60229,,,,52,100,29.85,61,21,44,57,29.74,45,0.22
LS_2081,-123.9611941,45.7558589,5/16/05 0:00,,,,,,19.46004,,,,52,100,29.85,61,21,44,57,29.74,45,0.22
LS_2082,-123.9630745,45.75347423,5/16/05 0:00,,,,,,25.87293,,,,52,100,29.85,61,21,44,57,29.74,45,0.22
LS_2083,-123.963131,45.75291239,5/16/05 0:00,,,,,,26.78337,,,,52,100,29.85,61,21,44,57,29.74,45,0.22
LS_2084,-123.9631272,45.75196736,5/16/05 0:00,,,,,,28.10501,,,,52,100,29.85,61,21,44,57,29.74,45,0.22
LS_2085,-123.9627824,45.75040404,5/16/05 0:00,,,,,,22.68735,,,,52,100,29.85,61,21,44,57,29.74,45,0.22
LS_2086,-123.9623303,45.74935792,5/16/05 0:00,,,,,,27.14282,,,,52,100,29.85,61,21,44,57,29.74,45,0.22
LS_2087,-123.9615854,45.74821863,5/16/05 0:00,,,,,,29.53741,,,,52,100,29.85,61,21,44,57,29.74,45,0.22
LS_2088,-123.961487,45.74720007,5/16/05 0:00,,,,,,35.66033,,,,52,100,29.85,61,21,44,57,29.74,45,0.22
LS_2089,-123.9612061,45.74672157,5/16/05 0:00,,,,,,31.37319,,,,52,100,29.85,61,21,44,57,29.74,45,0.22
LS_2090,-123.960782,45.74581126,5/16/05 0:00,,,,,,28.10501,,,,52,100,29.85,61,21,44,57,29.74,45,0.22
LS_2092,-123.9522374,45.74161702,5/16/05 0:00,,,,,,31.0096,,,,52,100,29.85,61,21,44,57,29.74,45,0.22
LS_2093,-123.9507665,45.74120875,5/16/05 0:00,,,,,,34.06447,,,,52,100,29.85,61,21,44,57,29.74,45,0.22
LS_2094,-123.948135,45.74048559,5/16/05 0:00,,,,,,46.85648,,,,52,100,29.85,61,21,44,57,29.74,45,0.22
LS_2095,-123.9446861,45.73973927,5/17/05 0:00,,,,,,33.12726,,,,52,100,29.84,57,20,44,71,29.49,46,0.22
LS_2096,-123.9417916,45.73931864,5/17/05 0:00,,,,,,26.68864,,,,52,100,29.84,57,20,44,71,29.49,46,0.22
LS_2097,-123.9363543,45.73731127,5/17/05 0:00,,,,,,19.1088,,,,52,100,29.84,57,20,44,71,29.49,46,0.22
LS_2098,-123.9342698,45.73589151,5/17/05 0:00,,,,,,23.28501,,,,52,100,29.84,57,20,44,71,29.49,46,0.22
LS_2099,-123.9334803,45.73567105,5/17/05 0:00,,,,,,19.51431,,,,52,100,29.84,57,20,44,71,29.49,46,0.22
LS_2100,-123.9322471,45.73442712,5/17/05 0:00,,,,,,15.14335,,,,52,100,29.84,57,20,44,71,29.49,46,0.22
LS_2101,-123.9311299,45.73353998,5/17/05 0:00,,,,,,21.98131,,,,52,100,29.84,57,20,44,71,29.49,46,0.22
LS_2102,-123.9306544,45.73263519,5/17/05 0:00,,,,,,18.83208,,,,52,100,29.84,57,20,44,71,29.49,46,0.22
LS_2103,-123.9290596,45.73073938,5/17/05 0:00,,,,,,28.97169,,,,52,100,29.84,57,20,44,71,29.49,46,0.22
LS_2104,-123.928772,45.72932553,5/17/05 0:00,,,,,,13.87983,,,,52,100,29.84,57,20,44,71,29.49,46,0.22
LS_2105,-123.9284442,45.72771465,5/17/05 0:00,,,,,,16.80624,,,,52,100,29.84,57,20,44,71,29.49,46,0.22
LS_2106,-123.9280904,45.72683142,5/17/05 0:00,,,,,,10.52066,,,,52,100,29.84,57,20,44,71,29.49,46,0.22
LS_2107,-123.9279001,45.72521153,5/17/05 0:00,,,,,,19.9717,,,,52,100,29.84,57,20,44,71,29.49,46,0.22
LS_2108,-123.9271957,45.72401059,5/17/05 0:00,,,,,,23.79797,,,,52,100,29.84,57,20,44,71,29.49,46,0.22
LS_2109,-123.9254566,45.72049242,5/17/05 0:00,,,,,,11.74034,,,,52,100,29.84,57,20,44,71,29.49,46,0.22
LS_2110,-123.9206246,45.7196045,5/17/05 0:00,,,,,,24.84218,,,,52,100,29.84,57,20,44,71,29.49,46,0.22
LS_2111,-123.9203101,45.71918264,5/17/05 0:00,,,,,,11.09191,,,,52,100,29.84,57,20,44,71,29.49,46,0.22
LS_2112,-123.9157041,45.71847117,5/17/05 0:00,,,,,,11.40145,,,,52,100,29.84,57,20,44,71,29.49,46,0.22
LS_2115,-121.098782,45.5559013,6/29/05 0:00,,12.22163,,,,,,,,58,83,30.09,84,21,51,33,29.94,57,0
LS_2116,-121.1006394,45.55510253,6/29/05 0:00,,16.69427,,,,,,,,58,83,30.09,84,21,51,33,29.94,57,0
