,level_0,index,Slope,precipi,Precip_Mon,Soil_Moist,Soil_Moist_Depth,Vegetation,Soil_Temp,maxwspdi,maxtempi,mintempi,maxhumidity,maxpressurei,AGE_NAME_Cretaceous,AGE_NAME_Eocene,AGE_NAME_Eocene/Miocene,AGE_NAME_Eocene/Oligocene,AGE_NAME_Jurassic,AGE_NAME_Jurassic/Cretaceous,AGE_NAME_Miocene,AGE_NAME_Miocene/Pleistocene,AGE_NAME_Miocene/Pliocene,AGE_NAME_Oligocene,AGE_NAME_Oligocene/Miocene,AGE_NAME_Paleocene/Eocene,AGE_NAME_Pleistocene,AGE_NAME_Pliocene,AGE_NAME_Pliocene/Pleistocene,AGE_NAME_Quaternary,AGE_NAME_Recent,AGE_NAME_no data,GEO_GENL_U_intrusive rocks,GEO_GENL_U_invasive extrusive rocks,GEO_GENL_U_marine sedimentary rocks,GEO_GENL_U_marine volcanic rocks,GEO_GENL_U_melange rocks,GEO_GENL_U_metamorphic rocks,GEO_GENL_U_no data,GEO_GENL_U_sediments,GEO_GENL_U_terrestrial sedimentary rocks,GEO_GENL_U_vent and pyroclastic rocks,GEO_GENL_U_volcanic rocks,GEO_GENL_U_volcaniclastic rocks,COVERAGE_Barren Land,COVERAGE_Cultivated Crops,COVERAGE_Deciduous Forest,"COVERAGE_Developed, High","COVERAGE_Developed, Low","COVERAGE_Developed, Medium","COVERAGE_Developed, Open",COVERAGE_Evergreen Forest,COVERAGE_Grassland,COVERAGE_Herbaceous Wetlands,COVERAGE_Mixed Forest,COVERAGE_Open Water,COVERAGE_Pasture/Hay,COVERAGE_Shrub,COVERAGE_Woody Wetlands,index,SLIDE,index,pred,index,0,1
48,48,1765,21.95473,0.0,3.4048,25.7657,25.77,0.99000007,286.51004,17,92,59,67,30.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1765,0,48,0,48,0.528437210012,0.471562789988
49,49,575,35.12877,0.0,18.2784,25.3185,25.369999,0.93900007,284.69,13,78,46,93,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575,1,49,1,49,0.00900198412698,0.990998015873
50,50,12,11.20641,0.0,53.9904,23.059,23.57,0.88500005,283.92004,10,66,60,82,29.96,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1,50,1,50,0.250319480519,0.749680519481
51,51,1191,29.20569,0.0,86.0032,25.8135,26.88,0.64400005,278.36,12,51,33,93,30.38,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1191,1,51,1,51,0.365781746032,0.634218253968
52,52,936,29.90626,0.08,277.056,27.7589,36.07,0.514,273.2,17,42,33,93,30.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,936,1,52,1,52,0.402111111111,0.597888888889
53,53,679,29.24188,0.0,64.7424,25.245499,25.25,0.73300004,287.59,13,72,47,93,30.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679,1,53,1,53,0.288298845599,0.711701154401
54,54,1737,21.65449,0.0,34.5984,22.8973,22.9,0.365,287.31,20,86,46,71,30.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1737,0,54,0,54,0.795290909091,0.204709090909
55,55,2338,2.61776,0.0,17.3312,19.679699,19.679998,0.702,286.64,25,75,60,81,30.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2338,0,55,0,55,0.978886904762,0.0211130952381
56,56,1291,19.29394,0.33,123.558395,28.499899,28.5,0.92200005,285.26,8,64,55,100,29.98,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1291,0,56,0,56,0.605191056166,0.394808943834
57,57,1923,10.81935,0.15,24.844799,20.7162,20.92,0.081,280.12,13,48,39,93,30.37,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1923,0,57,0,57,0.944057756133,0.0559422438672
58,58,495,46.6514,0.05,63.552,25.142199,25.199999,0.93700004,286.71,10,69,57,84,29.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495,1,58,1,58,0.263579545455,0.736420454545
59,59,2366,17.75144,0.0,56.422398,24.545599,24.64,0.36100003,280.3,16,69,32,93,30.36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2366,0,59,0,59,0.859874603175,0.140125396825
60,60,957,22.50401,0.01,46.079998,29.5387,33.36,0.629,276.45,6,46,35,100,30.17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,957,1,60,1,60,0.128022402597,0.871977597403
61,61,1305,16.50026,0.0,427.4176,32.3051,33.22,0.58500004,278.88,7,69,40,100,30.15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1305,0,61,1,61,0.138294083694,0.861705916306
62,62,1579,32.85575,0.0,26.8288,15.7668,15.849999,0.158,284.85,24,56,36,100,29.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1579,0,62,1,62,0.103028335553,0.896971664447
63,63,2013,7.97132,0.0,13.3888,25.0841,25.1,0.94000006,285.43,13,78,46,93,30.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,0,63,0,63,0.722438816739,0.277561183261
64,64,2155,16.95382,0.18,214.8608,27.4192,36.3,0.467,273.66998,9,48,42,93,30.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2155,0,64,0,64,0.899667460317,0.100332539683
65,65,625,24.90561,0.07,486.77118,32.477898,33.329998,0.535,278.72998,7,55,39,100,30.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625,1,65,1,65,0.445216666667,0.554783333333
66,66,2057,15.60978,0.0,86.2592,24.856699,24.86,0.89900005,286.01,10,71,46,100,29.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2057,0,66,0,66,0.741100649351,0.258899350649
67,67,1915,35.50647,0.0,24.934399,20.6778,20.859999,0.071,280.34,8,53,42,93,30.36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1915,0,67,0,67,0.692421428571,0.307578571429
68,68,153,31.41923,0.0,8.1664,20.2444,20.369999,0.855,284.58,8,82,46,83,29.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,68,1,68,0.0209321428571,0.979067857143
69,69,2214,24.22599,0.0,8.243199,21.184101,21.18,0.874,288.4,21,71,48,80,30.15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2214,0,69,0,69,0.534611652237,0.465388347763
70,70,1476,9.25799,0.03,119.3984,27.4385,27.51,0.48100004,281.38,15,52,39,83,29.81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476,0,70,0,70,0.916935714286,0.0830642857143
71,71,1954,30.2559,0.0,21.887999,18.8642,19.27,0.083000004,279.21997,15,43,36,89,30.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1954,0,71,1,71,0.244730988456,0.755269011544
72,72,1269,37.88991,0.01,264.0128,34.8507,35.89,0.67300004,278.18,6,51,44,100,30.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1269,1,72,1,72,0.240456349206,0.759543650794
73,73,1380,10.1187,0.0,12.4288,25.1969,25.21,0.96500003,285.34,12,89,50,87,30.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380,0,73,0,73,0.901355627706,0.0986443722944
74,74,1544,0.0,0.63,88.524796,27.835,27.86,0.81500006,285.15997,17,53,38,96,30.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1544,0,74,0,74,0.87163459596,0.12836540404
75,75,993,24.72349,0.0,138.2912,24.918499,25.0,0.537,281.6,22,51,37,93,29.84,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993,1,75,1,75,0.0200904761905,0.97990952381
76,76,2162,13.05056,0.18,214.8608,27.4192,36.3,0.467,273.66998,9,48,42,93,30.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2162,0,76,0,76,0.894665873016,0.105334126984
77,77,683,28.03394,0.0,127.0272,25.110298,25.27,0.82600003,284.5,9,69,53,88,29.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683,1,77,1,77,0.214688347763,0.785311652237
78,78,997,26.13632,0.0,16.9088,20.8541,20.869999,0.781,285.92,25,75,60,81,30.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997,1,78,1,78,0.0533702380952,0.946629761905
79,79,2046,17.00096,0.0,111.616,24.6111,24.86,0.79700005,284.0,12,77,44,93,30.23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2046,0,79,0,79,0.792029761905,0.207970238095
80,80,245,23.75216,0.0,36.582397,24.6454,24.65,0.93000007,287.71005,13,83,56,93,30.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245,1,80,1,80,0.0077711038961,0.992228896104
81,81,741,30.3993,0.49,378.3808,32.3675,32.56,0.46500003,280.4,34,51,44,100,30.21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,741,1,81,1,81,0.479854365079,0.520145634921
82,82,2417,14.25807,0.0,7.6927996,26.9748,27.05,0.84400004,285.27,9,70,52,82,30.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2417,0,82,0,82,0.642270634921,0.357729365079
83,83,415,32.06207,0.0,31.4368,20.7426,20.939999,0.101,280.22998,8,53,42,93,30.36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415,1,83,1,83,0.20202965368,0.79797034632
84,84,1534,20.83512,0.21,130.25279,33.6174,33.86,0.84800005,284.36,16,79,51,96,29.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1534,0,84,0,84,0.610515079365,0.389484920635
85,85,1473,3.33407,0.0,150.83519,28.0577,28.199999,0.54,280.53,17,48,33,96,29.84,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473,0,85,0,85,0.841557539683,0.158442460317
86,86,746,44.00543,0.1,321.3056,32.5536,32.64,0.42100003,280.59,15,59,51,88,30.14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746,1,86,1,86,0.0519194444444,0.948080555556
87,87,1457,19.15584,0.0,1.9712,30.2697,30.32,0.94900006,286.39005,16,85,46,100,30.17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1457,0,87,0,87,0.634602741703,0.365397258297
88,88,492,45.15136,0.0,182.4512,26.7414,26.92,0.86500007,284.47998,10,74,40,96,30.14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492,1,88,1,88,0.291231818182,0.708768181818
89,89,803,13.81677,0.19,527.0528,33.0232,33.4,0.47100002,279.06,6,48,37,100,30.14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,803,1,89,1,89,0.498042316017,0.501957683983
90,90,798,25.749,0.0,13.3888,25.0841,25.1,0.94000006,285.43,13,78,46,93,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798,1,90,1,90,0.000708333333333,0.999291666667
91,91,2084,24.20272,0.0,111.616,24.6111,24.86,0.79700005,284.0,9,57,42,87,29.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2084,0,91,0,91,0.674921176046,0.325078823954
92,92,2184,23.88449,0.63,126.528,32.490997,32.62,0.86,284.46,17,53,38,96,30.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2184,0,92,1,92,0.417605952381,0.582394047619
93,93,86,33.96125,0.0,23.4368,9.596399,9.67,0.179,285.47998,24,56,36,100,29.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,1,93,1,93,0.0175865079365,0.982413492063
94,94,487,21.08483,0.63,88.524796,27.835,27.86,0.81500006,285.15997,17,53,38,96,30.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487,1,94,1,94,0.278012445887,0.721987554113
95,95,1877,26.3765,0.0,10.0224,20.2236,20.32,0.836,284.81998,16,82,49,86,30.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1877,0,95,0,95,0.954911038961,0.045088961039
96,96,1466,3.48691,0.03,25.292799,23.9356,23.939999,0.88600004,289.07,10,63,55,94,30.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1466,0,96,0,96,0.812786507937,0.187213492063
97,97,413,33.40832,0.0,31.4368,20.7426,20.939999,0.101,280.22998,8,53,42,93,30.36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,413,1,97,1,97,0.295280050505,0.704719949495
98,98,670,19.45683,0.0,60.531197,22.8487,22.85,0.76400006,287.64,13,72,47,93,30.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670,1,98,1,98,0.38680450938,0.61319549062
